CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AvgOrderValue,CustomerLifetimeValue,FavoriteCategory,SatisfactionScore,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate
CUST00208,2021-12-20,36,Other,Medium,USA,,10,167.91,2622.94,Books,7.87,Yes,Yes,Yes,46.7,2024-11-23
CUST00209,2021-07-20,62,Other,High,UK,Tokyo,7,199.21,1069.41,Home,2.61,Yes,No,Yes,10.62,2024-05-12
CUST00210,2020-05-29,64,Other,Very High,USA,London,1,333.98,620.18,Food,4.64,Yes,Yes,Yes,68.93,2024-03-03
CUST00211,2022-01-05,37,Prefer not to say,Low,India,Sydney,8,61.54,960.65,Sports,9.07,No,No,Yes,43.8,2024-01-19
CUST00212,2024-01-14,33,,High,France,Paris,1,15.93,10.79,Food,8.83,Yes,Yes,Yes,48.89,
CUST00213,2023-06-20,62,Female,Low,UK,Tokyo,2,38.28,50.49,Home,2.82,No,No,Yes,57.6,2025-03-04
CUST00214,2021-03-12,55,Female,High,India,London,3,112.91,190.04,Toys,1.14,Yes,Yes,Yes,70.67,2024-05-25
CUST00215,2022-09-01,31,Female,High,France,London,1,144.85,252.0,Toys,,Yes,Yes,No,98.68,2024-08-25
CUST00216,2023-09-12,21,Female,Low,UK,Paris,3,13.41,46.35,Food,,Yes,Yes,Yes,11.61,2025-01-04
CUST00217,2023-04-02,30,Other,Medium,India,Mumbai,7,78.23,671.7,Books,6.48,No,Yes,No,63.2,2024-04-13
CUST00218,2020-03-06,21,Other,Medium,India,Paris,13,177.85,3368.65,Books,5.97,No,No,Yes,83.7,2025-01-08
CUST00219,2021-05-20,45,,Medium,UK,New York,1,96.78,,Food,7.27,No,Yes,Yes,1.24,2025-05-01
CUST00220,2022-01-04,59,Male,Low,France,London,14,118.81,1177.54,Books,4.33,Yes,Yes,No,33.29,
CUST00221,2021-07-06,57,,,Germany,Mumbai,6,15.69,172.46,Beauty,1.37,Yes,Yes,Yes,23.86,2024-09-01
CUST00222,2023-04-03,,Other,High,Canada,Mumbai,8,107.7,1307.45,Sports,4.31,Yes,Yes,No,39.07,2025-05-05
CUST00223,2020-08-11,25,Female,Very High,UK,Chicago,1,194.07,197.96,Electronics,1.57,Yes,No,No,65.58,2024-09-05
CUST00224,2023-11-28,53,Prefer not to say,Very High,Japan,Tokyo,5,77.52,280.04,Books,2.45,Yes,Yes,Yes,11.69,2024-10-21
CUST00225,2021-06-17,31,,Low,Australia,London,9,269.15,,Books,9.35,No,No,No,96.96,2024-10-20
CUST00226,2023-03-03,46,Other,Low,France,London,2,83.32,106.44,,6.25,No,Yes,Yes,84.95,2025-05-05
CUST00227,2022-11-14,49,Other,,USA,Sydney,12,77.08,949.96,Clothing,8.99,No,No,No,72.8,2025-01-08
CUST00228,2020-10-12,56,Male,Medium,Germany,Chicago,2,297.39,,Sports,6.0,Yes,Yes,Yes,28.95,2025-02-25
CUST00229,2023-04-13,53,Prefer not to say,Medium,USA,London,11,97.15,1203.02,Home,,No,Yes,No,56.56,2024-11-17
CUST00230,2023-11-22,41,,,USA,London,3,176.27,480.69,Beauty,,Yes,Yes,Yes,59.88,2024-06-14
CUST00231,2023-11-03,35,Other,Low,Australia,New York,5,99.56,325.38,Home,8.16,Yes,No,No,11.66,2024-01-09
CUST00232,2021-09-30,26,Prefer not to say,,Australia,Tokyo,,48.36,40.62,Books,4.82,Yes,Yes,Yes,75.73,
CUST00233,2023-09-13,21,Prefer not to say,Low,Japan,,1,157.56,291.76,Beauty,,No,No,No,50.06,2024-05-03
CUST00234,2020-05-19,55,Male,,Germany,Tokyo,13,194.85,3182.25,Beauty,2.67,Yes,Yes,No,42.41,2024-07-27
CUST00235,2021-10-05,25,,Medium,France,Tokyo,1,101.27,162.46,Food,4.67,No,Yes,Yes,80.24,2024-07-07
CUST00236,2023-10-12,24,Prefer not to say,Very High,India,Toronto,10,372.01,3889.61,Home,9.92,No,No,No,76.6,2025-01-22
CUST00237,2023-08-11,120,Prefer not to say,,Japan,Paris,5,50.01,,Clothing,1.24,No,Yes,No,9.63,2025-01-19
CUST00238,2022-10-05,30,Other,Very High,France,Chicago,14,8.45,215.33,Food,4.39,Yes,Yes,No,16.41,2024-06-08
CUST00239,2022-09-25,54,Prefer not to say,,France,London,7,120.25,1388.64,Electronics,,No,No,Yes,62.52,2024-08-07
CUST00240,2022-01-01,21,Female,Medium,Germany,Delhi,12,64.46,,Food,4.8,No,No,Yes,58.8,2024-07-12
CUST00241,2021-10-22,49,Male,Medium,Australia,Sydney,5,90.02,756.49,Home,1.43,No,Yes,Yes,57.82,2024-05-19
CUST00242,2022-12-23,31,Other,Low,Japan,Tokyo,9,85.79,1163.83,Electronics,5.65,No,Yes,No,63.79,2025-03-12
CUST00243,2022-06-07,0,Other,Very High,UK,Tokyo,7,166.89,1306.85,Books,6.41,Yes,Yes,Yes,,2024-06-07
CUST00244,2023-02-20,0,Female,High,UK,,5,39.32,241.57,,1.76,Yes,No,No,88.57,2025-03-05
CUST00245,2020-10-14,54,,Low,Japan,Mumbai,2,66.12,225.97,Toys,1.96,No,No,No,58.95,2024-07-10
CUST00246,2020-08-19,45,Prefer not to say,Medium,Japan,London,12,65.09,431.32,Electronics,8.1,No,No,No,68.52,2024-05-01
CUST00247,2022-03-06,43,Other,High,India,Berlin,14,183.6,4241.45,Electronics,1.72,No,No,No,33.27,2025-04-15
CUST00248,2020-11-24,50,Male,High,Canada,Chicago,8,153.59,1431.59,Electronics,6.65,Yes,Yes,Yes,71.36,2024-11-28
CUST00249,2023-05-01,38,Prefer not to say,Very High,UK,Delhi,13,21.46,297.39,Home,,,Yes,Yes,19.83,2024-03-27
CUST00250,2023-06-19,34,Female,Low,Australia,Delhi,12,155.81,2320.74,Home,8.76,No,No,No,85.63,2025-02-25
CUST00251,2023-10-18,29,Prefer not to say,Medium,USA,Tokyo,8,77.08,317.87,Beauty,4.58,No,No,No,55.7,
CUST00252,2022-08-22,56,Male,High,Canada,Toronto,3,281.98,1062.18,Food,3.86,Yes,No,Yes,97.85,2025-05-13
CUST00253,2022-01-08,,,High,Canada,Sydney,8,34.5,468.46,,3.07,No,Yes,No,99.52,2024-01-21
CUST00254,2023-12-23,47,Prefer not to say,Low,UK,Mumbai,5,37.82,347.25,Electronics,6.14,Yes,Yes,No,88.74,
CUST00255,2023-10-25,41,,Low,Australia,Mumbai,12,93.54,571.01,Food,7.58,Yes,Yes,Yes,28.3,2025-01-15
CUST00256,2023-05-18,43,Other,Medium,Germany,Toronto,14,80.76,2184.0,Sports,4.89,No,Yes,No,83.21,2024-09-07
CUST00257,2022-03-05,54,,Very High,India,Sydney,7,23.12,245.13,Books,5.75,Yes,No,No,90.72,2024-03-17
CUST00258,2023-11-02,,,Low,India,Chicago,7,95.61,691.48,Electronics,6.95,Yes,No,Yes,87.68,2024-10-27
CUST00259,2023-10-04,34,Other,Medium,Germany,Delhi,11,12900.49,172511.52,Food,8.32,No,No,Yes,1.39,2024-01-09
CUST00260,2021-01-20,-2,Prefer not to say,,Germany,Paris,7,37.39,509.27,Food,2.81,No,Yes,No,,2024-12-31
CUST00261,2022-05-01,65,,,Japan,,9,124.24,1377.41,Electronics,3.84,No,No,Yes,93.9,2024-12-23
CUST00262,2020-11-26,30,Prefer not to say,High,France,Berlin,11,122.41,938.16,Toys,8.5,No,No,Yes,28.25,2024-12-07
CUST00263,2020-12-20,56,Prefer not to say,Low,Canada,Paris,4,199.86,1211.46,Electronics,4.04,Yes,Yes,Yes,99.37,2025-01-28
CUST00264,2023-02-14,27,,,India,Paris,14,195.06,4881.6,Electronics,2.5,Yes,No,Yes,70.82,2024-09-12
CUST00265,2020-07-22,41,Other,Medium,India,Paris,13,52.84,863.83,Beauty,4.74,Yes,Yes,No,13.8,2025-04-15
CUST00266,2022-07-28,51,Prefer not to say,Medium,USA,Chicago,2,83.32,181.62,,2.36,No,No,No,70.08,2025-01-04
CUST00267,2021-12-05,35,,,UK,Paris,15,158.73,4360.74,Toys,8.93,No,No,Yes,54.08,2024-09-18
CUST00268,2022-12-03,58,Female,Low,USA,Chicago,4,64.27,410.81,Sports,4.19,Yes,No,No,0.52,2024-04-30
CUST00269,2023-04-06,58,,,Germany,Tokyo,14,136.12,1660.7,Home,4.25,No,No,Yes,42.49,2024-04-19
CUST00270,2022-01-26,43,,,Canada,Delhi,7,346.06,2726.15,Books,5.12,Yes,Yes,No,74.65,2024-07-08
CUST00271,2020-08-31,44,Male,Low,Australia,New York,2,198.25,668.82,Toys,,No,Yes,Yes,48.88,2024-06-27
CUST00272,2020-04-01,54,Other,,France,Toronto,12,30.9,609.05,Books,3.93,No,No,Yes,33.9,
CUST00273,2022-06-26,59,Male,Medium,USA,Tokyo,2,21.6,70.69,Home,5.52,,Yes,Yes,20.58,2025-03-05
CUST00274,2022-06-28,52,,High,Canada,Paris,1,40.2,43.14,Clothing,3.57,Yes,Yes,No,67.86,
CUST00275,2021-01-06,21,Other,Very High,India,Toronto,5,166.41,1354.74,Food,5.54,No,Yes,No,40.71,2024-07-27
CUST00276,2020-02-08,55,Male,Medium,UK,Toronto,14,44.67,1236.98,Toys,6.0,No,No,Yes,,2024-09-03
CUST00277,2021-05-28,42,Other,Medium,Japan,,10,22.49,357.05,Toys,5.54,No,No,No,66.23,2024-04-17
CUST00278,2023-05-12,62,Female,Low,France,,,113.38,123.49,Clothing,9.03,No,Yes,No,37.64,2024-07-17
CUST00279,2023-11-28,-2,Prefer not to say,Low,Germany,Tokyo,12,22.54,426.47,Food,1.33,Yes,Yes,Yes,63.84,2024-05-22
CUST00280,2022-10-08,30,,,UK,London,3,116.13,582.99,Electronics,7.24,No,No,Yes,64.1,2024-01-27
CUST00281,2021-10-23,44,Other,Low,France,Chicago,15,14.16,206.95,Beauty,6.15,,Yes,No,91.7,2024-06-17
CUST00282,2023-07-06,19,Prefer not to say,Very High,USA,Sydney,4,51.48,206.0,Clothing,6.58,No,Yes,Yes,91.67,2025-03-31
CUST00283,2020-05-13,21,Prefer not to say,Low,Japan,Toronto,11,15.18,238.11,Electronics,5.18,Yes,No,Yes,32.82,2024-02-22
,2023-12-31,30,,Medium,Japan,Paris,8,31.85,350.8,Beauty,8.97,Yes,No,No,29.11,2024-09-22
CUST00285,2023-10-21,33,,,USA,Berlin,11,158.13,2682.5,Beauty,6.09,No,No,No,45.43,2024-01-22
CUST00286,2020-01-08,62,Female,Very High,Germany,Sydney,7,40.93,174.94,,3.62,No,Yes,Yes,28.41,2024-05-14
CUST00287,2021-11-26,33,Female,Medium,USA,Tokyo,1,31.76,32.0,Food,8.29,No,Yes,Yes,92.42,2024-04-08
CUST00288,2023-11-23,56,Prefer not to say,Medium,USA,Delhi,9,33.97,281.31,Food,1.73,Yes,Yes,No,64.51,2024-09-12
CUST00289,2021-01-01,41,,Very High,France,Delhi,15,131.7,2327.38,Home,9.0,No,No,Yes,8.4,2024-06-29
CUST00290,2020-03-25,57,Other,Very High,France,Toronto,8,79.56,934.37,Clothing,5.52,Yes,No,Yes,7.13,
CUST00291,2021-02-06,34,Other,High,Germany,London,13,110.91,1330.47,Toys,8.4,Yes,No,Yes,22.76,2024-04-17
CUST00292,2022-11-22,53,Prefer not to say,Very High,Australia,Sydney,7,141.1,1321.22,Books,7.64,No,No,Yes,68.58,2025-02-02
CUST00293,2021-09-05,19,,Low,UK,Sydney,13,123.53,1294.84,Toys,1.98,No,No,Yes,67.49,2025-02-27
CUST00294,2022-09-27,30,Male,Very High,Japan,Tokyo,2,21724.43,47214.05,Books,5.3,Yes,Yes,Yes,81.79,2024-03-22
CUST00295,2021-09-27,50,Prefer not to say,High,Germany,,2,122.95,332.91,Food,7.64,No,No,No,82.34,2024-07-31
CUST00296,2023-06-19,47,Prefer not to say,Medium,India,New York,14,177.1,1487.93,Home,4.7,Yes,No,Yes,50.44,2024-07-28
CUST00297,2021-06-01,20,Prefer not to say,Low,India,Paris,12,42.91,805.15,Food,1.61,Yes,No,Yes,27.91,2025-03-05
,2020-07-24,25,,Very High,UK,New York,3,39.7,154.65,Electronics,8.3,Yes,No,No,59.82,
CUST00299,2021-02-17,41,Male,Very High,USA,Sydney,11,48.01,921.91,Books,,No,No,Yes,93.43,2024-08-07
CUST00300,2021-03-13,38,Female,Low,Canada,New York,8,133.3,603.48,Toys,6.39,Yes,Yes,No,59.99,2024-12-22
CUST00301,2023-11-21,29,Other,Very High,India,Delhi,8,129.92,2060.61,Clothing,7.64,Yes,Yes,Yes,29.66,2024-04-14
CUST00302,2021-05-02,-2,Other,High,USA,Toronto,5,49.66,200.81,,9.9,Yes,No,No,62.98,2024-09-08
CUST00303,2021-01-29,27,Female,Medium,India,Chicago,15,103.95,1163.57,Toys,3.24,No,Yes,No,48.12,2024-07-03
CUST00304,2020-12-09,45,,,Canada,Paris,,171.54,238.92,Books,5.17,No,No,Yes,71.49,2025-04-14
CUST00305,2020-01-27,112,Prefer not to say,Very High,Canada,Sydney,5,119.72,,Toys,2.46,No,No,No,36.82,
CUST00306,2022-05-18,33,Prefer not to say,Low,Australia,New York,11,123.06,1179.2,Books,,No,No,Yes,18.88,2025-02-28
CUST00307,2023-11-17,52,Prefer not to say,,Japan,Mumbai,10,72.16,1367.45,Sports,,No,Yes,Yes,69.63,2024-12-01
CUST00308,2022-06-01,41,Female,Medium,Germany,Chicago,8,46.45,636.84,Toys,9.22,Yes,Yes,No,12.47,2024-01-16
CUST00309,2022-09-05,24,Male,Low,Japan,New York,13,52.94,,Sports,5.26,No,No,No,34.31,2024-05-02
CUST00310,2023-09-24,57,Male,High,Australia,New York,12,167.91,,Sports,7.76,No,No,No,0.31,2025-04-27
CUST00311,2020-02-04,20,Other,Very High,Germany,Toronto,13,88.44,2276.8,Clothing,3.64,Yes,Yes,Yes,8.71,2024-10-07
CUST00312,2022-08-14,46,Male,Very High,Germany,London,11,25.57,,Beauty,7.9,No,No,Yes,92.27,2024-09-08
CUST00313,2023-11-17,32,,,India,Toronto,12,79.42,1700.42,Home,3.62,No,Yes,Yes,12.74,2024-07-13
CUST00314,2020-01-04,55,,Medium,Canada,Sydney,13,160.33,1736.66,Food,8.35,Yes,No,No,28.34,2025-03-10
CUST00315,2023-12-10,38,Other,,India,Delhi,14,61.84,1485.05,Home,9.41,Yes,Yes,No,29.91,2025-04-12
CUST00316,2020-02-14,39,Prefer not to say,Very High,Australia,Toronto,12,140.79,1842.65,Electronics,7.39,Yes,Yes,No,29.11,2024-04-21
CUST00317,2021-02-04,18,Other,,India,London,7,37.8,320.38,Clothing,6.85,Yes,No,Yes,,2024-09-07
CUST00318,2023-05-05,59,Prefer not to say,Very High,Japan,Paris,2,28.8,48.23,Food,7.71,Yes,No,No,70.27,2024-03-05
CUST00319,2020-05-10,52,Female,Very High,USA,Chicago,9,106.19,1610.47,Home,9.08,Yes,Yes,No,12.3,2024-04-15
CUST00320,2020-06-28,20,Male,Low,Japan,Chicago,11,63.62,1171.64,Food,5.41,No,Yes,Yes,4.47,
CUST00321,2021-03-16,,Other,Medium,Canada,Tokyo,11,83.01,1039.13,Home,7.59,Yes,No,Yes,15.35,2024-08-10
CUST00322,2023-05-21,35,Male,,India,Toronto,11,182.3,3403.29,Clothing,9.72,Yes,Yes,Yes,87.55,2025-02-17
CUST00323,2022-12-19,54,Other,,Japan,New York,13,72.31,1219.71,Toys,2.15,,Yes,Yes,56.76,2025-04-15
CUST00324,2022-01-28,33,,Very High,France,Sydney,9,190.76,3237.48,Clothing,4.66,Yes,Yes,Yes,94.49,2024-01-30
CUST00325,2021-08-08,49,Male,Very High,UK,Chicago,11,141.09,2896.52,Toys,7.75,Yes,No,Yes,88.19,2024-04-25
CUST00326,2022-01-21,50,Other,Low,Canada,London,2,137.42,491.06,Food,2.92,No,Yes,No,95.91,2025-04-02
CUST00327,2022-08-06,49,,Very High,Australia,Mumbai,,41.3,51.13,Books,9.22,,No,Yes,37.43,2025-04-01
CUST00328,2021-07-05,46,Prefer not to say,Medium,UK,Toronto,,143.3,100.38,Beauty,2.44,No,No,Yes,55.01,2024-12-31
CUST00329,2022-03-29,65,Prefer not to say,Medium,India,New York,6,154.64,940.1,Electronics,3.61,No,Yes,Yes,18.69,2024-02-28
CUST00330,2023-12-06,45,Female,Very High,India,Chicago,4,297.64,831.54,,9.36,Yes,Yes,Yes,52.5,2024-04-28
CUST00331,2022-05-22,50,Prefer not to say,Low,Japan,Sydney,6,53.16,159.74,Beauty,5.25,Yes,No,Yes,49.13,2024-02-27
CUST00332,2020-01-28,26,Other,High,Australia,Delhi,6,58.81,232.73,Clothing,,Yes,Yes,No,7.49,2024-06-24
CUST00333,2022-08-29,30,Female,Medium,Canada,Tokyo,13,181.83,2772.07,Toys,4.77,Yes,Yes,No,12.89,
CUST00334,2023-11-21,43,Prefer not to say,,India,Chicago,13,123.41,,Electronics,8.12,No,No,Yes,26.85,2024-04-24
CUST00335,2021-05-02,58,Female,High,UK,New York,4,108.94,631.43,Beauty,7.35,Yes,No,No,5.73,2025-02-25
CUST00336,2024-02-05,29,Prefer not to say,High,Germany,Berlin,4,162.51,550.96,Beauty,5.31,No,Yes,Yes,49.05,2024-11-27
CUST00337,2021-09-27,29,Prefer not to say,,Germany,Mumbai,8,194.23,2470.83,Clothing,1.19,Yes,Yes,Yes,26.77,2024-11-03
,2020-01-20,24,Female,Medium,France,Paris,5,35.13,253.15,Electronics,3.67,No,Yes,Yes,2.4,2024-03-16
CUST00339,2021-08-10,61,Prefer not to say,Low,France,Mumbai,5,125.06,1175.45,Books,5.77,No,Yes,No,28.7,2024-05-18
CUST00340,2023-09-17,34,Male,Low,UK,London,7,160.39,751.94,Sports,3.91,No,No,No,48.13,2024-11-04
CUST00341,2021-11-13,59,Female,Very High,Canada,Chicago,9,49.87,579.18,Home,3.12,,Yes,No,95.76,2024-01-31
CUST00342,2022-01-09,26,Other,Very High,UK,Chicago,15,46.09,467.25,Books,1.24,No,Yes,Yes,7.38,2025-03-21
CUST00343,2020-10-27,23,Female,Low,USA,Toronto,3,32.32,116.86,Food,7.26,Yes,Yes,Yes,17.36,2024-07-21
CUST00344,2023-10-24,,Female,Very High,UK,Mumbai,3,83.08,432.12,Clothing,5.22,No,No,Yes,37.15,2024-05-18
CUST00345,2020-06-08,39,Male,Medium,Japan,Mumbai,10,182.39,3454.11,Clothing,6.08,No,Yes,Yes,94.35,
CUST00346,2021-08-01,111,Other,Medium,India,Chicago,13,9.62,225.51,,7.14,Yes,Yes,Yes,65.42,2024-03-23
CUST00347,2022-10-24,64,,,Australia,London,6,188.33,1722.44,Clothing,6.1,Yes,Yes,Yes,30.95,2025-02-12
CUST00348,2020-06-27,47,Other,Medium,Japan,Tokyo,6,39.94,289.94,Food,2.26,No,Yes,No,40.09,2025-04-14
CUST00349,2022-06-21,57,Other,High,India,Chicago,15,138.1,3338.35,Electronics,1.95,No,Yes,Yes,46.23,2024-08-26
CUST00350,2022-12-31,-5,Male,Very High,Canada,Sydney,6,245.72,1352.78,,5.23,No,Yes,No,80.85,2024-08-30
CUST00351,2021-03-09,,Other,Medium,India,Tokyo,5,93.03,855.69,Electronics,9.11,No,Yes,Yes,41.91,2024-12-18
CUST00352,2023-11-27,62,,Very High,USA,Delhi,12,125.22,2867.72,Beauty,,Yes,No,No,97.0,2024-09-23
CUST00353,2022-07-11,26,Male,Medium,Germany,Chicago,10,72.88,995.0,,1.15,Yes,No,No,35.17,2024-08-06
CUST00354,2021-11-18,29,Prefer not to say,Very High,Australia,Delhi,7,169.79,1099.24,Clothing,8.25,Yes,No,Yes,75.17,2024-02-21
CUST00355,2022-10-27,20,Other,Very High,Germany,Paris,2,96.57,361.37,Toys,,Yes,No,No,26.45,2025-02-11
CUST00356,2023-10-10,44,Male,Low,USA,Sydney,9,121.99,2184.01,Toys,6.8,No,Yes,No,17.37,2024-09-21
CUST00357,2021-04-18,26,,Low,Canada,Tokyo,3,105.86,458.38,Electronics,5.89,No,Yes,Yes,63.45,2024-04-05
CUST00358,2021-03-30,52,Female,Very High,Japan,Tokyo,3,129.49,461.77,Clothing,3.36,Yes,No,No,20.8,2025-02-11
,2020-05-30,58,Male,Medium,Canada,Sydney,8,15504.44,174887.89,,9.94,Yes,Yes,No,19.28,
,2022-11-14,31,Other,Low,Germany,,2,188.27,726.66,Sports,8.28,No,Yes,No,68.71,2024-05-23
CUST00361,2020-07-29,55,Other,Medium,Germany,Paris,8,150.68,1700.81,Beauty,6.69,Yes,Yes,No,29.35,2024-11-26
CUST00362,2022-12-22,19,Male,Medium,Australia,London,2,77.47,79.71,Beauty,6.11,Yes,Yes,No,21.22,2024-10-14
CUST00363,2023-05-29,103,Prefer not to say,High,Australia,New York,8,58.51,656.32,Home,3.57,Yes,No,No,96.69,
CUST00364,2022-12-16,59,Male,Low,France,Toronto,5,72.44,449.39,,9.86,Yes,No,Yes,,
,2020-08-03,0,Female,Low,Germany,Sydney,9,467.38,7055.92,Sports,3.96,No,No,Yes,58.35,2024-06-12
CUST00366,2023-04-11,44,,,Germany,Paris,6,99.13,932.06,Home,7.62,Yes,Yes,No,1.31,2025-02-23
CUST00367,2022-09-25,31,,,Australia,Tokyo,11,103.38,1188.88,Home,2.69,Yes,No,Yes,87.62,2024-05-03
,2022-08-01,19,Prefer not to say,,France,Mumbai,2,46.35,92.76,Beauty,6.84,No,Yes,No,17.66,2024-11-07
CUST00369,2022-06-06,21,Female,Low,Germany,New York,4,24.7,155.49,Clothing,8.42,No,Yes,Yes,34.76,2024-11-01
CUST00370,2020-01-07,50,,Very High,Japan,Berlin,11,41.53,237.14,Beauty,,Yes,Yes,Yes,96.95,2024-09-07
CUST00371,2022-08-25,19,,High,Germany,London,13,64.4,1341.38,Sports,3.28,No,No,No,77.45,2025-04-06
CUST00372,2022-09-18,61,,Low,UK,Berlin,3,11.03,37.92,Clothing,9.59,No,No,Yes,67.91,2024-07-19
CUST00373,2021-07-19,20,,,Australia,Mumbai,8,159.54,654.12,Books,2.35,Yes,No,No,79.98,
CUST00374,2021-08-02,25,Male,Very High,Japan,,14,54.03,1352.87,Books,7.42,Yes,No,Yes,3.21,2024-05-07
CUST00375,2023-07-28,43,Male,High,Japan,London,11,161.85,1557.86,Home,1.77,No,Yes,No,83.39,2024-09-26
CUST00376,2021-10-03,61,Other,Very High,Australia,Toronto,8,113.99,1489.88,Sports,6.22,No,Yes,No,67.01,2025-01-25
CUST00377,2022-07-31,23,Male,High,India,Mumbai,10,69.6,1052.09,Electronics,5.65,No,Yes,Yes,63.97,2024-11-17
CUST00378,2020-01-14,57,Female,Low,India,,2,53.21,,Toys,2.1,Yes,Yes,No,68.13,2024-11-11
CUST00379,2020-10-26,29,Female,Medium,UK,Chicago,8,135.17,1623.72,Clothing,8.32,No,No,Yes,1.1,2024-11-26
CUST00380,2023-09-07,20,Other,Medium,France,Paris,3,171.89,804.1,Clothing,2.36,No,No,Yes,76.26,2024-07-20
CUST00381,2023-08-14,48,,Medium,Japan,Sydney,10,125.41,2229.85,Clothing,5.49,No,Yes,Yes,88.08,2024-07-15
CUST00382,2022-05-10,21,Male,Low,France,Delhi,1,163.97,325.2,Home,5.42,Yes,Yes,Yes,52.85,2024-02-14
CUST00383,2023-07-12,-4,Male,High,Canada,Mumbai,11,182.64,3513.02,Food,4.21,Yes,Yes,No,37.61,2024-02-10
CUST00384,2022-11-25,25,Prefer not to say,Medium,USA,Sydney,,61.53,63.8,Books,1.67,No,No,Yes,89.18,2025-04-24
CUST00385,2021-06-22,20,Other,Very High,Japan,New York,9,69.27,370.0,Electronics,1.64,Yes,No,Yes,4.17,
CUST00386,2023-08-24,48,Other,Medium,USA,New York,13,123.59,846.94,Toys,7.26,No,Yes,Yes,89.71,2024-07-07
CUST00387,2021-12-03,21,Female,Medium,India,Berlin,13,159.67,1084.24,Electronics,2.14,Yes,No,No,89.04,2024-03-07
CUST00388,2022-09-07,60,Male,Low,Japan,Berlin,12,180.04,2061.27,Sports,3.2,No,Yes,Yes,41.08,2024-09-05
CUST00389,2021-02-20,-4,Male,High,UK,,8,93.48,411.79,Toys,9.69,No,No,Yes,38.47,
CUST00390,2021-01-12,52,Male,High,USA,Sydney,15,179.17,4610.13,Electronics,8.46,No,Yes,Yes,95.25,2024-05-27
CUST00391,2022-12-31,54,,,Japan,Toronto,15,182.0,2488.64,Sports,4.55,No,No,No,81.03,2024-03-04
CUST00392,2023-09-15,34,Female,Very High,France,,,74.95,83.41,Clothing,6.49,Yes,No,Yes,78.67,2024-09-10
CUST00393,2023-07-14,57,Male,Medium,India,London,14,66.88,1804.81,Sports,,No,Yes,Yes,7.75,2024-09-18
CUST00394,2021-02-21,41,Prefer not to say,Low,Canada,London,,75.26,79.93,Sports,2.44,Yes,Yes,Yes,80.8,2025-02-03
CUST00395,2023-04-05,31,Prefer not to say,,USA,London,11,20.08,277.26,Toys,2.09,Yes,No,No,19.5,2025-04-11
CUST00396,2021-05-12,41,Female,Very High,Australia,Mumbai,8,176.64,1778.36,Food,5.04,Yes,Yes,No,66.59,2025-02-11
CUST00397,2021-10-04,44,Prefer not to say,,UK,Berlin,15,37.52,881.95,Clothing,1.31,Yes,Yes,Yes,52.93,2024-08-04
CUST00398,2022-04-03,33,Other,Low,Australia,Sydney,10,145.83,2807.05,Food,4.92,Yes,Yes,Yes,0.78,2024-12-11
CUST00399,2022-02-15,29,,,Japan,Mumbai,8,115.01,1624.95,Beauty,7.82,Yes,Yes,No,57.51,2024-02-20
CUST00400,2020-12-05,35,Prefer not to say,Very High,Germany,Tokyo,5,377.97,1344.64,Books,,Yes,Yes,No,2.58,2025-04-27
CUST00401,2022-05-23,51,Female,Very High,Japan,Mumbai,7,21.94,230.84,Clothing,3.0,Yes,No,No,73.55,2024-02-07
CUST00402,2021-10-06,,Female,,USA,New York,10,188.92,1373.73,Food,2.79,Yes,Yes,No,55.77,2024-04-01
CUST00403,2023-11-09,42,,Medium,Australia,London,14,61.96,944.05,Food,2.97,No,No,No,66.24,2024-08-25
CUST00404,2023-09-14,62,Prefer not to say,Medium,France,Paris,11,61.73,1136.86,Beauty,3.86,No,No,No,5.46,2024-04-22
CUST00405,2020-04-03,44,Female,,UK,Mumbai,10,30.2,160.57,Beauty,7.9,Yes,Yes,No,98.52,2024-07-21
CUST00406,2021-04-14,28,Other,High,Canada,Berlin,1,152.25,256.85,,1.22,Yes,Yes,No,81.3,2024-07-24
CUST00407,2021-07-06,117,Male,Low,UK,Delhi,4,172.56,1114.89,Food,3.38,No,No,No,22.23,2024-05-22
CUST00408,2023-12-10,33,Prefer not to say,Low,France,Sydney,12,48.69,495.57,Clothing,3.99,Yes,Yes,Yes,94.21,2024-02-12
CUST00409,2023-06-16,51,,Medium,USA,Tokyo,12,34.37,457.73,,7.8,No,No,Yes,70.89,2025-03-15
CUST00410,2020-06-15,103,Female,Low,UK,Mumbai,8,27.16,312.72,Books,5.92,No,Yes,No,71.99,2024-05-18
CUST00411,2023-06-13,0,Other,,Germany,Sydney,5,46.07,459.38,Books,8.46,,No,Yes,6.7,2024-06-08
CUST00412,2021-02-12,52,Prefer not to say,High,India,Paris,2,114.04,431.49,Toys,3.75,No,No,Yes,15.24,2024-05-23
CUST00413,2023-02-28,51,,Very High,Australia,Delhi,13,125.1,819.67,Home,8.23,Yes,No,Yes,89.6,
CUST00414,2022-06-19,48,Other,High,India,Toronto,7,74.22,320.71,Home,9.51,Yes,No,No,78.9,2024-10-12
CUST00415,2023-08-28,19,Other,Very High,Australia,Berlin,15,470.01,11431.41,,5.73,,No,No,36.89,2025-04-16
,2021-07-13,35,Prefer not to say,Very High,USA,Tokyo,1,412.55,823.39,Food,7.75,Yes,Yes,No,,2024-03-19
