CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AOV,CLV,FavoriteCategory,Satisfaction,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate,EstRevenue,DaysSinceRegistration,ValueSegment
CUST00179,2020-04-10,34,Male,Very High,Canada,London,8,100.13,1140.68,Home,3.4,Yes,Yes,No,34.83,2024-10-31,801.04,2277,High
CUST00180,2021-09-16,40,Unknown,Very High,UK,Berlin,6,147.05,762.81,Books,8.38,No,Yes,No,2.27,2024-10-02,882.3,1753,Medium
CUST00181,2023-01-24,34,Unknown,Very High,UK,New York,15,13.48,340.46,Electronics,9.51,No,No,Yes,49.66,2024-11-28,202.2,1258,Medium
CUST00182,2022-02-18,63,Male,High,France,Chicago,4,94.31,7278.16,Sports,4.54,No,No,No,23.62,2024-09-13,377.24,1598,Low
CUST00183,2020-05-06,42,Male,Unknown,Japan,Sydney,11,147.33,2931.8,Toys,2.37,No,No,Yes,13.86,2025-02-13,1620.63,2251,High
CUST00184,2020-10-09,63,Unknown,Medium,Canada,London,10,66.91,453.37,Books,7.89,No,No,No,93.38,2025-04-22,669.1,2095,Medium
CUST00185,2020-11-07,24,Female,Medium,USA,Delhi,10,50.03,519.76,Food,8.62,No,Yes,No,13.75,2024-01-17,500.3,2066,Medium
CUST00186,2020-01-31,41,Male,Medium,France,Paris,14,53.12,1192.12,Beauty,9.45,Yes,Yes,No,87.78,2024-05-05,743.68,2347,High
CUST00187,2022-03-21,20,Female,High,France,Tokyo,5,87.38,557.25,Food,5.51,Yes,No,No,2.49,2025-04-04,436.9,1567,Medium
CUST00188,2021-02-17,41,Male,Low,India,Sydney,12,159.26,2041.11,Books,6.09,Yes,Yes,Yes,71.2,2024-06-07,1911.12,1964,High
CUST00189,2022-07-02,29,Male,Medium,Germany,Unknown,1,171.81,7278.16,Home,6.94,No,Yes,Yes,54.73,2024-10-12,171.81,1464,Low
CUST00190,2021-03-01,27,Male,High,USA,New York,14,69.57,1938.81,Sports,7.22,Yes,No,No,9.31,2024-07-07,973.98,1952,High
CUST00191,2020-05-18,53,Male,High,France,Tokyo,7,140.69,1570.4,Clothing,7.2,No,No,No,57.51,2025-04-19,984.83,2239,High
CUST00192,2023-02-26,64,Prefer not to say,Very High,UK,Berlin,4,9.68,68.62,Toys,4.0,Yes,Yes,Yes,25.44,2024-06-02,38.72,1225,Low
CUST00193,2021-10-25,25,Other,High,Canada,Delhi,14,69.45,1822.33,Books,6.64,No,No,No,5.6,2024-10-16,972.3,1714,High
CUST00194,2021-10-08,19,Female,Unknown,Australia,Sydney,3,11.08,58.62,Toys,2.05,No,No,Yes,8.68,2024-07-09,33.24,1731,Low
CUST00195,2021-09-11,37,Female,Low,Australia,Berlin,8,160.81,1299.57,Sports,2.29,Yes,Yes,Yes,71.37,2024-01-03,1286.48,1758,High
CUST00196,2020-03-31,56,Male,High,France,Mumbai,11,9.38,84.07,Sports,3.87,Yes,No,Yes,11.45,2024-10-13,103.18,2287,Low
CUST00197,2021-02-27,53,Other,High,UK,Tokyo,3,124.59,259.81,Electronics,1.48,Yes,No,No,81.74,2024-12-09,373.77,1954,Low
CUST00198,2020-06-09,41,Male,Very High,India,Paris,4,179.66,556.97,Beauty,8.94,Yes,Yes,No,47.87,2024-05-24,718.64,2217,Medium
CUST00199,2023-05-22,50,Male,Very High,India,Mumbai,9,120.15,798.61,Clothing,8.33,No,No,Yes,66.96,2024-12-30,1081.35,1140,Medium
CUST00200,2022-09-23,56,Prefer not to say,High,India,London,7,26.21,196.01,Electronics,8.35,Yes,Yes,Yes,29.15,2024-08-16,183.47,1381,Low
CUST00201,2023-10-27,41,Other,Low,USA,Chicago,3,17.17,25.82,Beauty,3.54,No,No,No,40.6,2024-04-18,51.51,982,Low
CUST00202,2022-08-30,53,Prefer not to say,High,Canada,London,2,33.08,129.84,Books,4.74,No,Yes,No,55.21,2024-06-30,66.16,1405,Low
CUST00203,2022-05-19,54,Prefer not to say,Medium,Japan,Chicago,1,286.23,349.86,Books,5.74,No,No,Yes,61.01,2024-11-18,286.23,1508,Medium
CUST00204,2023-10-01,58,Unknown,Unknown,Japan,Sydney,1,104.97,118.78,Sports,1.32,No,No,Yes,57.81,2024-12-02,104.97,1008,Low
CUST00205,2023-07-02,49,Male,Medium,India,Tokyo,10,114.22,176025.03,Food,2.58,Yes,No,Yes,86.2,2024-02-13,126850.7,1099,High
CUST00206,2023-05-04,41,Female,Very High,UK,Sydney,5,27.62,131.48,Home,7.35,Yes,No,Yes,79.73,2024-06-10,138.1,1158,Low
CUST00207,2023-10-30,41,Unknown,High,Australia,Mumbai,10,155.76,2154.3,Beauty,9.94,Yes,Yes,Yes,49.66,2024-02-23,1557.6,979,High
CUST00208,2021-12-20,36,Other,Medium,USA,Unknown,10,167.91,2622.94,Books,7.87,Yes,Yes,Yes,46.7,2024-11-23,1679.1,1658,High
CUST00209,2021-07-20,62,Other,High,UK,Tokyo,7,199.21,1069.41,Home,2.61,Yes,No,Yes,10.62,2024-05-12,1394.47,1811,High
CUST00210,2020-05-29,64,Other,Very High,USA,London,1,333.98,620.18,Food,4.64,Yes,Yes,Yes,68.93,2024-03-03,333.98,2228,Medium
CUST00211,2022-01-05,37,Prefer not to say,Low,India,Sydney,8,61.54,960.65,Sports,9.07,No,No,Yes,43.8,2024-01-19,492.32,1642,Medium
CUST00212,2024-01-14,33,Unknown,High,France,Paris,1,15.93,10.79,Food,8.83,Yes,Yes,Yes,48.89,,15.93,903,Low
CUST00213,2023-06-20,62,Female,Low,UK,Tokyo,2,38.28,50.49,Home,2.82,No,No,Yes,57.6,2025-03-04,76.56,1111,Low
CUST00214,2021-03-12,55,Female,High,India,London,3,112.91,190.04,Toys,1.14,Yes,Yes,Yes,70.67,2024-05-25,338.73,1941,Low
CUST00215,2022-09-01,31,Female,High,France,London,1,144.85,252.0,Toys,5.55,Yes,Yes,No,98.68,2024-08-25,144.85,1403,Low
CUST00216,2023-09-12,21,Female,Low,UK,Paris,3,13.41,46.35,Food,5.55,Yes,Yes,Yes,11.61,2025-01-04,40.23,1027,Low
CUST00217,2023-04-02,30,Other,Medium,India,Mumbai,7,78.23,671.7,Books,6.48,No,Yes,No,63.2,2024-04-13,547.61,1190,Medium
CUST00218,2020-03-06,21,Other,Medium,India,Paris,13,177.85,3368.65,Books,5.97,No,No,Yes,83.7,2025-01-08,2312.05,2312,High
CUST00219,2021-05-20,45,Unknown,Medium,UK,New York,1,96.78,7278.16,Food,7.27,No,Yes,Yes,1.24,2025-05-01,96.78,1872,Low
CUST00220,2022-01-04,59,Male,Low,France,London,14,118.81,1177.54,Books,4.33,Yes,Yes,No,33.29,,1663.34,1643,High
CUST00221,2021-07-06,57,Unknown,Unknown,Germany,Mumbai,6,15.69,172.46,Beauty,1.37,Yes,Yes,Yes,23.86,2024-09-01,94.14,1825,Low
CUST00222,2023-04-03,41,Other,High,Canada,Mumbai,8,107.7,1307.45,Sports,4.31,Yes,Yes,No,39.07,2025-05-05,861.6,1189,High
CUST00223,2020-08-11,25,Female,Very High,UK,Chicago,1,194.07,197.96,Electronics,1.57,Yes,No,No,65.58,2024-09-05,194.07,2154,Low
CUST00224,2023-11-28,53,Prefer not to say,Very High,Japan,Tokyo,5,77.52,280.04,Books,2.45,Yes,Yes,Yes,11.69,2024-10-21,387.6,950,Low
CUST00225,2021-06-17,31,Unknown,Low,Australia,London,9,269.15,7278.16,Books,9.35,No,No,No,96.96,2024-10-20,2422.35,1844,Low
CUST00226,2023-03-03,46,Other,Low,France,London,2,83.32,106.44,Unknown,6.25,No,Yes,Yes,84.95,2025-05-05,166.64,1220,Low
CUST00227,2022-11-14,49,Other,Unknown,USA,Sydney,12,77.08,949.96,Clothing,8.99,No,No,No,72.8,2025-01-08,924.96,1329,Medium
CUST00228,2020-10-12,56,Male,Medium,Germany,Chicago,2,297.39,7278.16,Sports,6.0,Yes,Yes,Yes,28.95,2025-02-25,594.78,2092,Low
CUST00229,2023-04-13,53,Prefer not to say,Medium,USA,London,11,97.15,1203.02,Home,5.55,No,Yes,No,56.56,2024-11-17,1068.65,1179,High
CUST00230,2023-11-22,41,Unknown,Unknown,USA,London,3,176.27,480.69,Beauty,5.55,Yes,Yes,Yes,59.88,2024-06-14,528.81,956,Medium
CUST00231,2023-11-03,35,Other,Low,Australia,New York,5,99.56,325.38,Home,8.16,Yes,No,No,11.66,2024-01-09,497.8,975,Medium
CUST00232,2021-09-30,26,Prefer not to say,Unknown,Australia,Tokyo,8,48.36,40.62,Books,4.82,Yes,Yes,Yes,75.73,,,1739,Low
CUST00233,2023-09-13,21,Prefer not to say,Low,Japan,Unknown,1,157.56,291.76,Beauty,5.55,No,No,No,50.06,2024-05-03,157.56,1026,Low
CUST00234,2020-05-19,55,Male,Unknown,Germany,Tokyo,13,194.85,3182.25,Beauty,2.67,Yes,Yes,No,42.41,2024-07-27,2533.05,2238,High
CUST00235,2021-10-05,25,Unknown,Medium,France,Tokyo,1,101.27,162.46,Food,4.67,No,Yes,Yes,80.24,2024-07-07,101.27,1734,Low
CUST00236,2023-10-12,24,Prefer not to say,Very High,India,Toronto,10,372.01,3889.61,Home,9.92,No,No,No,76.6,2025-01-22,3720.1,997,High
CUST00237,2023-08-11,41,Prefer not to say,Unknown,Japan,Paris,5,50.01,7278.16,Clothing,1.24,No,Yes,No,9.63,2025-01-19,250.05,1059,Low
CUST00238,2022-10-05,30,Other,Very High,France,Chicago,14,8.45,215.33,Food,4.39,Yes,Yes,No,16.41,2024-06-08,118.3,1369,Low
CUST00239,2022-09-25,54,Prefer not to say,Unknown,France,London,7,120.25,1388.64,Electronics,5.55,No,No,Yes,62.52,2024-08-07,841.75,1379,High
CUST00240,2022-01-01,21,Female,Medium,Germany,Delhi,12,64.46,7278.16,Food,4.8,No,No,Yes,58.8,2024-07-12,773.52,1646,Low
CUST00241,2021-10-22,49,Male,Medium,Australia,Sydney,5,90.02,756.49,Home,1.43,No,Yes,Yes,57.82,2024-05-19,450.1,1717,Medium
CUST00242,2022-12-23,31,Other,Low,Japan,Tokyo,9,85.79,1163.83,Electronics,5.65,No,Yes,No,63.79,2025-03-12,772.11,1290,High
CUST00243,2022-06-07,41,Other,Very High,UK,Tokyo,7,166.89,1306.85,Books,6.41,Yes,Yes,Yes,49.66,2024-06-07,1168.23,1489,High
CUST00244,2023-02-20,41,Female,High,UK,Unknown,5,39.32,241.57,Unknown,1.76,Yes,No,No,88.57,2025-03-05,196.6,1231,Low
CUST00245,2020-10-14,54,Unknown,Low,Japan,Mumbai,2,66.12,225.97,Toys,1.96,No,No,No,58.95,2024-07-10,132.24,2090,Low
CUST00246,2020-08-19,45,Prefer not to say,Medium,Japan,London,12,65.09,431.32,Electronics,8.1,No,No,No,68.52,2024-05-01,781.08,2146,Medium
CUST00247,2022-03-06,43,Other,High,India,Berlin,14,183.6,4241.45,Electronics,1.72,No,No,No,33.27,2025-04-15,2570.4,1582,High
CUST00248,2020-11-24,50,Male,High,Canada,Chicago,8,153.59,1431.59,Electronics,6.65,Yes,Yes,Yes,71.36,2024-11-28,1228.72,2049,High
CUST00249,2023-05-01,38,Prefer not to say,Very High,UK,Delhi,13,21.46,297.39,Home,5.55,No,Yes,Yes,19.83,2024-03-27,278.98,1161,Low
CUST00250,2023-06-19,34,Female,Low,Australia,Delhi,12,155.81,2320.74,Home,8.76,No,No,No,85.63,2025-02-25,1869.72,1112,High
CUST00251,2023-10-18,29,Prefer not to say,Medium,USA,Tokyo,8,77.08,317.87,Beauty,4.58,No,No,No,55.7,,616.64,991,Medium
CUST00252,2022-08-22,56,Male,High,Canada,Toronto,3,281.98,1062.18,Food,3.86,Yes,No,Yes,97.85,2025-05-13,845.94,1413,High
CUST00253,2022-01-08,41,Unknown,High,Canada,Sydney,8,34.5,468.46,Unknown,3.07,No,Yes,No,99.52,2024-01-21,276.0,1639,Medium
CUST00254,2023-12-23,47,Prefer not to say,Low,UK,Mumbai,5,37.82,347.25,Electronics,6.14,Yes,Yes,No,88.74,,189.1,925,Medium
CUST00255,2023-10-25,41,Unknown,Low,Australia,Mumbai,12,93.54,571.01,Food,7.58,Yes,Yes,Yes,28.3,2025-01-15,1122.48,984,Medium
CUST00256,2023-05-18,43,Other,Medium,Germany,Toronto,14,80.76,2184.0,Sports,4.89,No,Yes,No,83.21,2024-09-07,1130.64,1144,High
CUST00257,2022-03-05,54,Unknown,Very High,India,Sydney,7,23.12,245.13,Books,5.75,Yes,No,No,90.72,2024-03-17,161.84,1583,Low
CUST00258,2023-11-02,41,Unknown,Low,India,Chicago,7,95.61,691.48,Electronics,6.95,Yes,No,Yes,87.68,2024-10-27,669.27,976,Medium
CUST00259,2023-10-04,34,Other,Medium,Germany,Delhi,11,114.22,172511.52,Food,8.32,No,No,Yes,1.39,2024-01-09,141905.39,1005,High
CUST00260,2021-01-20,41,Prefer not to say,Unknown,Germany,Paris,7,37.39,509.27,Food,2.81,No,Yes,No,49.66,2024-12-31,261.73,1992,Medium
CUST00261,2022-05-01,65,Unknown,Unknown,Japan,Unknown,9,124.24,1377.41,Electronics,3.84,No,No,Yes,93.9,2024-12-23,1118.16,1526,High
CUST00262,2020-11-26,30,Prefer not to say,High,France,Berlin,11,122.41,938.16,Toys,8.5,No,No,Yes,28.25,2024-12-07,1346.51,2047,Medium
CUST00263,2020-12-20,56,Prefer not to say,Low,Canada,Paris,4,199.86,1211.46,Electronics,4.04,Yes,Yes,Yes,99.37,2025-01-28,799.44,2023,High
CUST00264,2023-02-14,27,Unknown,Unknown,India,Paris,14,195.06,4881.6,Electronics,2.5,Yes,No,Yes,70.82,2024-09-12,2730.84,1237,High
CUST00265,2020-07-22,41,Other,Medium,India,Paris,13,52.84,863.83,Beauty,4.74,Yes,Yes,No,13.8,2025-04-15,686.92,2174,Medium
CUST00266,2022-07-28,51,Prefer not to say,Medium,USA,Chicago,2,83.32,181.62,Unknown,2.36,No,No,No,70.08,2025-01-04,166.64,1438,Low
CUST00267,2021-12-05,35,Unknown,Unknown,UK,Paris,15,158.73,4360.74,Toys,8.93,No,No,Yes,54.08,2024-09-18,2380.95,1673,High
CUST00268,2022-12-03,58,Female,Low,USA,Chicago,4,64.27,410.81,Sports,4.19,Yes,No,No,0.52,2024-04-30,257.08,1310,Medium
CUST00269,2023-04-06,58,Unknown,Unknown,Germany,Tokyo,14,136.12,1660.7,Home,4.25,No,No,Yes,42.49,2024-04-19,1905.68,1186,High
CUST00270,2022-01-26,43,Unknown,Unknown,Canada,Delhi,7,346.06,2726.15,Books,5.12,Yes,Yes,No,74.65,2024-07-08,2422.42,1621,High
CUST00271,2020-08-31,44,Male,Low,Australia,New York,2,198.25,668.82,Toys,5.55,No,Yes,Yes,48.88,2024-06-27,396.5,2134,Medium
CUST00272,2020-04-01,54,Other,Unknown,France,Toronto,12,30.9,609.05,Books,3.93,No,No,Yes,33.9,,370.8,2286,Medium
CUST00273,2022-06-26,59,Male,Medium,USA,Tokyo,2,21.6,70.69,Home,5.52,No,Yes,Yes,20.58,2025-03-05,43.2,1470,Low
CUST00274,2022-06-28,52,Unknown,High,Canada,Paris,1,40.2,43.14,Clothing,3.57,Yes,Yes,No,67.86,,40.2,1468,Low
CUST00275,2021-01-06,21,Other,Very High,India,Toronto,5,166.41,1354.74,Food,5.54,No,Yes,No,40.71,2024-07-27,832.05,2006,High
CUST00276,2020-02-08,55,Male,Medium,UK,Toronto,14,44.67,1236.98,Toys,6.0,No,No,Yes,49.66,2024-09-03,625.38,2339,High
CUST00277,2021-05-28,42,Other,Medium,Japan,Unknown,10,22.49,357.05,Toys,5.54,No,No,No,66.23,2024-04-17,224.9,1864,Medium
CUST00278,2023-05-12,62,Female,Low,France,Unknown,8,113.38,123.49,Clothing,9.03,No,Yes,No,37.64,2024-07-17,,1150,Low
CUST00279,2023-11-28,41,Prefer not to say,Low,Germany,Tokyo,12,22.54,426.47,Food,1.33,Yes,Yes,Yes,63.84,2024-05-22,270.48,950,Medium
CUST00280,2022-10-08,30,Unknown,Unknown,UK,London,3,116.13,582.99,Electronics,7.24,No,No,Yes,64.1,2024-01-27,348.39,1366,Medium
CUST00281,2021-10-23,44,Other,Low,France,Chicago,15,14.16,206.95,Beauty,6.15,No,Yes,No,91.7,2024-06-17,212.4,1716,Low
CUST00282,2023-07-06,19,Prefer not to say,Very High,USA,Sydney,4,51.48,206.0,Clothing,6.58,No,Yes,Yes,91.67,2025-03-31,205.92,1095,Low
CUST00283,2020-05-13,21,Prefer not to say,Low,Japan,Toronto,11,15.18,238.11,Electronics,5.18,Yes,No,Yes,32.82,2024-02-22,166.98,2244,Low
CUST00285,2023-10-21,33,Unknown,Unknown,USA,Berlin,11,158.13,2682.5,Beauty,6.09,No,No,No,45.43,2024-01-22,1739.43,988,High
CUST00286,2020-01-08,62,Female,Very High,Germany,Sydney,7,40.93,174.94,Unknown,3.62,No,Yes,Yes,28.41,2024-05-14,286.51,2370,Low
CUST00287,2021-11-26,33,Female,Medium,USA,Tokyo,1,31.76,32.0,Food,8.29,No,Yes,Yes,92.42,2024-04-08,31.76,1682,Low
CUST00288,2023-11-23,56,Prefer not to say,Medium,USA,Delhi,9,33.97,281.31,Food,1.73,Yes,Yes,No,64.51,2024-09-12,305.73,955,Low
CUST00289,2021-01-01,41,Unknown,Very High,France,Delhi,15,131.7,2327.38,Home,9.0,No,No,Yes,8.4,2024-06-29,1975.5,2011,High
CUST00290,2020-03-25,57,Other,Very High,France,Toronto,8,79.56,934.37,Clothing,5.52,Yes,No,Yes,7.13,,636.48,2293,Medium
CUST00291,2021-02-06,34,Other,High,Germany,London,13,110.91,1330.47,Toys,8.4,Yes,No,Yes,22.76,2024-04-17,1441.83,1975,High
CUST00292,2022-11-22,53,Prefer not to say,Very High,Australia,Sydney,7,141.1,1321.22,Books,7.64,No,No,Yes,68.58,2025-02-02,987.7,1321,High
CUST00293,2021-09-05,19,Unknown,Low,UK,Sydney,13,123.53,1294.84,Toys,1.98,No,No,Yes,67.49,2025-02-27,1605.89,1764,High
CUST00294,2022-09-27,30,Male,Very High,Japan,Tokyo,2,114.22,47214.05,Books,5.3,Yes,Yes,Yes,81.79,2024-03-22,43448.86,1377,High
CUST00295,2021-09-27,50,Prefer not to say,High,Germany,Unknown,2,122.95,332.91,Food,7.64,No,No,No,82.34,2024-07-31,245.9,1742,Medium
CUST00296,2023-06-19,47,Prefer not to say,Medium,India,New York,14,177.1,1487.93,Home,4.7,Yes,No,Yes,50.44,2024-07-28,2479.4,1112,High
CUST00297,2021-06-01,20,Prefer not to say,Low,India,Paris,12,42.91,805.15,Food,1.61,Yes,No,Yes,27.91,2025-03-05,514.92,1860,Medium
CUST00299,2021-02-17,41,Male,Very High,USA,Sydney,11,48.01,921.91,Books,5.55,No,No,Yes,93.43,2024-08-07,528.11,1964,Medium
CUST00300,2021-03-13,38,Female,Low,Canada,New York,8,133.3,603.48,Toys,6.39,Yes,Yes,No,59.99,2024-12-22,1066.4,1940,Medium
CUST00301,2023-11-21,29,Other,Very High,India,Delhi,8,129.92,2060.61,Clothing,7.64,Yes,Yes,Yes,29.66,2024-04-14,1039.36,957,High
CUST00302,2021-05-02,41,Other,High,USA,Toronto,5,49.66,200.81,Unknown,9.9,Yes,No,No,62.98,2024-09-08,248.3,1890,Low
CUST00303,2021-01-29,27,Female,Medium,India,Chicago,15,103.95,1163.57,Toys,3.24,No,Yes,No,48.12,2024-07-03,1559.25,1983,High
CUST00304,2020-12-09,45,Unknown,Unknown,Canada,Paris,8,171.54,238.92,Books,5.17,No,No,Yes,71.49,2025-04-14,,2034,Low
CUST00305,2020-01-27,41,Prefer not to say,Very High,Canada,Sydney,5,119.72,7278.16,Toys,2.46,No,No,No,36.82,,598.6,2351,Low
CUST00306,2022-05-18,33,Prefer not to say,Low,Australia,New York,11,123.06,1179.2,Books,5.55,No,No,Yes,18.88,2025-02-28,1353.66,1509,High
CUST00307,2023-11-17,52,Prefer not to say,Unknown,Japan,Mumbai,10,72.16,1367.45,Sports,5.55,No,Yes,Yes,69.63,2024-12-01,721.6,961,High
CUST00308,2022-06-01,41,Female,Medium,Germany,Chicago,8,46.45,636.84,Toys,9.22,Yes,Yes,No,12.47,2024-01-16,371.6,1495,Medium
CUST00309,2022-09-05,24,Male,Low,Japan,New York,13,52.94,7278.16,Sports,5.26,No,No,No,34.31,2024-05-02,688.22,1399,Low
CUST00310,2023-09-24,57,Male,High,Australia,New York,12,167.91,7278.16,Sports,7.76,No,No,No,0.31,2025-04-27,2014.92,1015,Low
CUST00311,2020-02-04,20,Other,Very High,Germany,Toronto,13,88.44,2276.8,Clothing,3.64,Yes,Yes,Yes,8.71,2024-10-07,1149.72,2343,High
CUST00312,2022-08-14,46,Male,Very High,Germany,London,11,25.57,7278.16,Beauty,7.9,No,No,Yes,92.27,2024-09-08,281.27,1421,Low
CUST00313,2023-11-17,32,Unknown,Unknown,India,Toronto,12,79.42,1700.42,Home,3.62,No,Yes,Yes,12.74,2024-07-13,953.04,961,High
CUST00314,2020-01-04,55,Unknown,Medium,Canada,Sydney,13,160.33,1736.66,Food,8.35,Yes,No,No,28.34,2025-03-10,2084.29,2374,High
CUST00315,2023-12-10,38,Other,Unknown,India,Delhi,14,61.84,1485.05,Home,9.41,Yes,Yes,No,29.91,2025-04-12,865.76,938,High
CUST00316,2020-02-14,39,Prefer not to say,Very High,Australia,Toronto,12,140.79,1842.65,Electronics,7.39,Yes,Yes,No,29.11,2024-04-21,1689.48,2333,High
CUST00317,2021-02-04,18,Other,Unknown,India,London,7,37.8,320.38,Clothing,6.85,Yes,No,Yes,49.66,2024-09-07,264.6,1977,Medium
CUST00318,2023-05-05,59,Prefer not to say,Very High,Japan,Paris,2,28.8,48.23,Food,7.71,Yes,No,No,70.27,2024-03-05,57.6,1157,Low
CUST00319,2020-05-10,52,Female,Very High,USA,Chicago,9,106.19,1610.47,Home,9.08,Yes,Yes,No,12.3,2024-04-15,955.71,2247,High
CUST00320,2020-06-28,20,Male,Low,Japan,Chicago,11,63.62,1171.64,Food,5.41,No,Yes,Yes,4.47,,699.82,2198,High
CUST00321,2021-03-16,41,Other,Medium,Canada,Tokyo,11,83.01,1039.13,Home,7.59,Yes,No,Yes,15.35,2024-08-10,913.11,1937,High
CUST00322,2023-05-21,35,Male,Unknown,India,Toronto,11,182.3,3403.29,Clothing,9.72,Yes,Yes,Yes,87.55,2025-02-17,2005.3,1141,High
CUST00323,2022-12-19,54,Other,Unknown,Japan,New York,13,72.31,1219.71,Toys,2.15,No,Yes,Yes,56.76,2025-04-15,940.03,1294,High
CUST00324,2022-01-28,33,Unknown,Very High,France,Sydney,9,190.76,3237.48,Clothing,4.66,Yes,Yes,Yes,94.49,2024-01-30,1716.84,1619,High
CUST00325,2021-08-08,49,Male,Very High,UK,Chicago,11,141.09,2896.52,Toys,7.75,Yes,No,Yes,88.19,2024-04-25,1551.99,1792,High
CUST00326,2022-01-21,50,Other,Low,Canada,London,2,137.42,491.06,Food,2.92,No,Yes,No,95.91,2025-04-02,274.84,1626,Medium
CUST00327,2022-08-06,49,Unknown,Very High,Australia,Mumbai,8,41.3,51.13,Books,9.22,No,No,Yes,37.43,2025-04-01,,1429,Low
CUST00328,2021-07-05,46,Prefer not to say,Medium,UK,Toronto,8,143.3,100.38,Beauty,2.44,No,No,Yes,55.01,2024-12-31,,1826,Low
CUST00329,2022-03-29,65,Prefer not to say,Medium,India,New York,6,154.64,940.1,Electronics,3.61,No,Yes,Yes,18.69,2024-02-28,927.84,1559,Medium
CUST00330,2023-12-06,45,Female,Very High,India,Chicago,4,297.64,831.54,Unknown,9.36,Yes,Yes,Yes,52.5,2024-04-28,1190.56,942,Medium
CUST00331,2022-05-22,50,Prefer not to say,Low,Japan,Sydney,6,53.16,159.74,Beauty,5.25,Yes,No,Yes,49.13,2024-02-27,318.96,1505,Low
CUST00332,2020-01-28,26,Other,High,Australia,Delhi,6,58.81,232.73,Clothing,5.55,Yes,Yes,No,7.49,2024-06-24,352.86,2350,Low
CUST00333,2022-08-29,30,Female,Medium,Canada,Tokyo,13,181.83,2772.07,Toys,4.77,Yes,Yes,No,12.89,,2363.79,1406,High
CUST00334,2023-11-21,43,Prefer not to say,Unknown,India,Chicago,13,123.41,7278.16,Electronics,8.12,No,No,Yes,26.85,2024-04-24,1604.33,957,Low
CUST00335,2021-05-02,58,Female,High,UK,New York,4,108.94,631.43,Beauty,7.35,Yes,No,No,5.73,2025-02-25,435.76,1890,Medium
CUST00336,2024-02-05,29,Prefer not to say,High,Germany,Berlin,4,162.51,550.96,Beauty,5.31,No,Yes,Yes,49.05,2024-11-27,650.04,881,Medium
CUST00337,2021-09-27,29,Prefer not to say,Unknown,Germany,Mumbai,8,194.23,2470.83,Clothing,1.19,Yes,Yes,Yes,26.77,2024-11-03,1553.84,1742,High
CUST00339,2021-08-10,61,Prefer not to say,Low,France,Mumbai,5,125.06,1175.45,Books,5.77,No,Yes,No,28.7,2024-05-18,625.3,1790,High
CUST00340,2023-09-17,34,Male,Low,UK,London,7,160.39,751.94,Sports,3.91,No,No,No,48.13,2024-11-04,1122.73,1022,Medium
CUST00341,2021-11-13,59,Female,Very High,Canada,Chicago,9,49.87,579.18,Home,3.12,No,Yes,No,95.76,2024-01-31,448.83,1695,Medium
CUST00342,2022-01-09,26,Other,Very High,UK,Chicago,15,46.09,467.25,Books,1.24,No,Yes,Yes,7.38,2025-03-21,691.35,1638,Medium
CUST00343,2020-10-27,23,Female,Low,USA,Toronto,3,32.32,116.86,Food,7.26,Yes,Yes,Yes,17.36,2024-07-21,96.96,2077,Low
CUST00344,2023-10-24,41,Female,Very High,UK,Mumbai,3,83.08,432.12,Clothing,5.22,No,No,Yes,37.15,2024-05-18,249.24,985,Medium
CUST00345,2020-06-08,39,Male,Medium,Japan,Mumbai,10,182.39,3454.11,Clothing,6.08,No,Yes,Yes,94.35,,1823.9,2218,High
CUST00346,2021-08-01,41,Other,Medium,India,Chicago,13,9.62,225.51,Unknown,7.14,Yes,Yes,Yes,65.42,2024-03-23,125.06,1799,Low
CUST00347,2022-10-24,64,Unknown,Unknown,Australia,London,6,188.33,1722.44,Clothing,6.1,Yes,Yes,Yes,30.95,2025-02-12,1129.98,1350,High
CUST00348,2020-06-27,47,Other,Medium,Japan,Tokyo,6,39.94,289.94,Food,2.26,No,Yes,No,40.09,2025-04-14,239.64,2199,Low
CUST00349,2022-06-21,57,Other,High,India,Chicago,15,138.1,3338.35,Electronics,1.95,No,Yes,Yes,46.23,2024-08-26,2071.5,1475,High
CUST00350,2022-12-31,41,Male,Very High,Canada,Sydney,6,245.72,1352.78,Unknown,5.23,No,Yes,No,80.85,2024-08-30,1474.32,1282,High
CUST00351,2021-03-09,41,Other,Medium,India,Tokyo,5,93.03,855.69,Electronics,9.11,No,Yes,Yes,41.91,2024-12-18,465.15,1944,Medium
CUST00352,2023-11-27,62,Unknown,Very High,USA,Delhi,12,125.22,2867.72,Beauty,5.55,Yes,No,No,97.0,2024-09-23,1502.64,951,High
CUST00353,2022-07-11,26,Male,Medium,Germany,Chicago,10,72.88,995.0,Unknown,1.15,Yes,No,No,35.17,2024-08-06,728.8,1455,Medium
CUST00354,2021-11-18,29,Prefer not to say,Very High,Australia,Delhi,7,169.79,1099.24,Clothing,8.25,Yes,No,Yes,75.17,2024-02-21,1188.53,1690,High
CUST00355,2022-10-27,20,Other,Very High,Germany,Paris,2,96.57,361.37,Toys,5.55,Yes,No,No,26.45,2025-02-11,193.14,1347,Medium
CUST00356,2023-10-10,44,Male,Low,USA,Sydney,9,121.99,2184.01,Toys,6.8,No,Yes,No,17.37,2024-09-21,1097.91,999,High
